id_x,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,id_y,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,net_profit_margin_pct,operating_profit_margin_pct,roe_calculated,roce_calculated,roa_calculated,id,roce_percentage,roe_percentage,debt_to_equity,high_leverage_flag,interest_coverage,icr_label,icr_warning,net_debt,asset_turnover
249,BAJAJHLDNG,Mar 2017,842,215,628.0,75.0,8,0,5,630,21.0,2473,222.0,15.0,329,111.0,17707,0,71,17889,222,0,17364,302,17889,293.70546318289786,74.58432304038006,13.879223257380177,3.5245257604669433,13.824137738274917,BAJAJHLDNG,13.1,14.8,0.0,False,,Debt Free,False,-17364,0.047068030633350105
250,BAJAJHLDNG,Mar 2018,420,65,355.0,85.0,2390,0,5,2739,3.0,2655,239.0,17.0,330,111.0,25090,0,68,25269,215,0,24575,478,25269,632.1428571428571,84.52380952380952,10.535296218404032,1.408674258957978,10.506945268906566,BAJAJHLDNG,13.1,14.8,0.0,False,,Debt Free,False,-24575,0.016621156357592308
251,BAJAJHLDNG,Mar 2019,431,85,347.0,80.0,2827,0,4,3170,4.0,3048,274.0,12.0,331,111.0,26841,0,56,27008,193,0,26257,558,27008,707.1925754060325,80.51044083526682,11.308993766696348,1.2874740279014545,11.285545023696683,BAJAJHLDNG,13.1,14.8,0.0,False,,Debt Free,False,-26257,0.0159582345971564
252,BAJAJHLDNG,Mar 2020,435,134,301.0,69.0,3058,13,33,3314,7.0,3080,269.0,15.0,332,111.0,27652,168,4797,32729,374,0,32068,287,32729,708.0459770114943,69.19540229885057,11.093901955840508,1.0776556514267301,9.410614439793456,BAJAJHLDNG,13.1,14.8,0.006051219248640277,False,258.38461538461536,,False,-31900,0.013290965199058938
253,BAJAJHLDNG,Mar 2021,457,106,352.0,77.0,3451,4,34,3766,3.0,3654,328.0,12.0,333,111.0,37056,136,8186,45490,342,0,44914,234,45490,799.562363238512,77.02407002188184,9.831301961417386,0.9436238372248881,8.032534622994064,BAJAJHLDNG,13.1,14.8,0.0036591600075335648,False,950.75,,False,-44778,0.010046163992086172
254,BAJAJHLDNG,Mar 2022,484,117,367.0,76.0,3896,3,34,4226,2.0,4126,364.0,32.0,334,111.0,42731,114,10632,53588,310,0,52964,314,53588,852.4793388429752,75.82644628099173,9.630736193455022,0.8543626035943757,7.69948495931925,BAJAJHLDNG,13.1,14.8,0.0026609401988702676,False,1421.0,,False,-52850,0.009031872807344929
255,BAJAJHLDNG,Mar 2023,522,142,380.0,73.0,4673,7,34,5012,1.0,4946,436.0,28.0,335,111.0,44071,93,8913,53188,278,0,52555,355,53188,947.5095785440614,72.79693486590038,11.194604137431535,0.8582721626199887,9.299090020305332,BAJAJHLDNG,13.1,14.8,0.0021049296093431716,False,721.8571428571429,,False,-52462,0.009814243814394224
256,BAJAJHLDNG,Mar 2024,1702,140,1562.0,92.0,5967,2,34,7493,2.0,7365,653.0,20.0,336,111.0,54136,63,10851,65161,244,0,64715,203,65161,432.7262044653349,91.7743830787309,13.576787656460265,2.8760817529000184,11.302773131167417,BAJAJHLDNG,13.1,14.8,0.0011613545449517945,False,3764.5,,False,-64652,0.026119918356071883
258,BAJFINANCE,Mar 2015,5392,2274,1752.0,1367.0,25,26,36,1357,34.0,898,18.0,10.0,338,50.0,4750,26655,1325,32780,252,0,326,32201,32780,16.654302670623146,32.49258160237389,18.708333333333332,5.569861707200763,2.7394752898108603,BAJFINANCE,11.9,22.1,5.553125,True,68.34615384615384,,False,26329,0.16449054301403296
259,BAJFINANCE,Mar 2016,7299,2959,2354.0,1986.0,27,35,56,1965,35.0,1279,24.0,10.0,339,54.0,7373,37025,2522,46973,290,0,1029,45654,46973,17.522948349088914,32.25099328675161,17.220950585700823,5.295599748042832,2.7228407808741193,BAJFINANCE,11.9,22.1,4.985189174633096,False,68.02857142857142,,False,35996,0.1553871372916356
260,BAJFINANCE,Mar 2017,9970,3853,3250.0,2867.0,29,22,71,2817,35.0,1836,33.0,11.0,340,109.0,9491,49250,4881,63731,366,0,4070,59295,63731,18.415245737211634,32.59779338014042,19.125,5.52251486830926,2.8808586088402817,BAJFINANCE,11.9,22.1,5.130208333333333,True,149.04545454545453,,False,45180,0.15643878175456213
261,BAJFINANCE,Mar 2018,12746,4696,4115.0,3935.0,31,10,102,3843,35.0,2496,43.0,9.0,341,115.0,15733,66557,2393,84798,470,0,3139,81189,84798,19.58261415345991,32.28463831790366,15.749621403331652,4.993629027364845,2.9434656477747114,BAJFINANCE,11.9,22.1,4.1997097425542655,False,414.6,,False,63418,0.15031014882426472
262,BAJFINANCE,Mar 2019,18487,6723,5454.0,6310.0,34,13,144,6179,35.0,3995,69.0,9.0,342,115.0,19582,101588,2948,124233,695,0,8599,114939,124233,21.609779845296696,29.501812084167252,20.2822764888054,4.496846271179454,3.215731729894634,BAJFINANCE,11.9,22.1,5.1575366807127985,True,422.15384615384613,,False,92989,0.1488090925921454
263,BAJFINANCE,Mar 2020,26374,9608,9159.0,7608.0,29,9,295,7322,28.0,5264,87.0,11.0,343,120.0,32208,129806,2257,164391,1321,0,17544,145526,164391,19.959050580116784,34.72738302874043,16.283098243009157,5.649031048392071,3.2021217706565444,BAJFINANCE,11.9,22.1,4.015280871071517,False,1020.8888888888889,,False,112262,0.1604345736688748
264,BAJFINANCE,Mar 2021,26673,9519,10839.0,6314.0,24,3,325,5992,26.0,4420,73.0,14.0,344,120.0,36798,131634,2918,171470,1316,51,18397,151707,171470,16.5710643722116,40.63659880778315,11.972479549271359,6.43065641463762,2.577710386656558,BAJFINANCE,11.9,22.1,3.5655777669429547,False,3621.0,,False,113237,0.15555490756400536
265,BAJFINANCE,Mar 2022,31641,9855,11880.0,9906.0,31,-17,385,9504,26.0,7028,116.0,17.0,345,121.0,43592,165232,3562,212506,1716,34,12246,198510,212506,22.211687367655887,37.546221674409786,16.07759705350811,5.685706764938141,3.3072007378615194,BAJFINANCE,11.9,22.1,3.779928167821929,False,-700.6470588235294,,True,152986,0.14889461944603918
266,BAJFINANCE,Mar 2023,41411,12701,12693.0,16018.0,39,-5,485,15528,26.0,11508,190.0,16.0,346,121.0,54251,216690,4164,275226,2308,80,22752,250087,275226,27.7897177078554,30.65127623095313,21.16530567203708,4.682692520530359,4.181291011750343,BAJFINANCE,11.9,22.1,3.985323328183624,False,-2546.4,,True,193938,0.15046180230065473
267,BAJFINANCE,Mar 2024,54972,18886,16099.0,19987.0,36,6,683,19310,25.0,14451,233.0,15.0,347,124.0,76572,293346,5700,375742,3250,43,30881,341568,375742,26.287928399912687,29.285818234737686,18.841921351830603,4.350587230638684,3.845990067652804,BAJFINANCE,11.9,22.1,3.824788776468134,False,2689.1666666666665,,False,262465,0.14630251608816688
269,BANKBARODA,Mar 2013,36442,24486,10950.0,1006.0,3,4511,322,5195,9.0,4829,23.0,19.0,349,423.0,32859,509192,16914,559387,2550,0,125617,431220,559387,13.251193677624718,30.047747104988748,14.509344390361157,2.0185299203279787,0.8632663969666795,BANKBARODA,6.33,16.7,15.299320954269575,True,2.4280647306583907,,False,383575,0.06514631194503984
270,BANKBARODA,Mar 2014,40463,27604,12049.0,809.0,2,5555,368,5996,18.0,5036,23.0,19.0,350,431.0,37416,616973,21284,676104,2849,0,122113,551142,676104,12.4459382645874,29.777821713664338,13.306206568552328,1.8400476466815308,0.744855820997953,BANKBARODA,6.33,16.7,16.301767643406347,True,2.169396939693969,,False,494860,0.059847301598570636
271,BANKBARODA,Mar 2015,44915,30547,13466.0,902.0,2,5449,368,5983,36.0,3950,18.0,18.0,351,444.0,41574,665483,26465,733966,2978,0,124739,606248,733966,8.794389402204164,29.981075364577535,9.400733019182256,1.903318864566976,0.5381720679159525,BANKBARODA,6.33,16.7,15.838045599504975,True,2.4716461736098365,,False,540744,0.06119493273530382
272,BANKBARODA,Mar 2016,45799,32107,25391.0,-11700.0,-26,5992,525,-6233,-19.0,-5033,-22.0,0.0,352,462.0,42041,620536,28134,691173,6359,0,128894,555920,691173,-10.98932291098059,55.440075110810284,-11.841517069383338,3.8294881598216692,-0.7281823798093965,BANKBARODA,6.33,16.7,14.599816483542337,True,4.233144192256342,,False,491642,0.06626271570214692
273,BANKBARODA,Mar 2017,44473,29596,19250.0,-4372.0,-10,7937,540,3024,41.0,1855,8.0,15.0,353,462.0,42605,648499,27649,719216,5930,0,140716,572570,719216,4.171070087468801,43.28468958694039,4.307242204007709,2.7835376522269746,0.25791973482236213,BANKBARODA,6.33,16.7,15.057909768500243,True,2.4240897064382008,,False,507783,0.06183538742185936
274,BANKBARODA,Mar 2018,46056,29160,26093.0,-9197.0,-20,7992,901,-2106,-9.0,-1836,-7.0,0.0,354,530.0,46036,672311,28919,747796,5532,0,175137,567126,747796,-3.986451276706618,56.654941809970474,-3.9427908774642444,3.6296890845026337,-0.24552150586523597,BANKBARODA,6.33,16.7,14.437808701627796,True,3.2623873873873874,,False,497174,0.061588989510508216
275,BANKBARODA,Mar 2019,52906,32506,25815.0,-5414.0,-10,7887,948,1525,29.0,1166,4.0,0.0,355,530.0,54466,734456,30217,819670,7368,0,195716,616586,819670,2.203908819415567,48.79408762711223,2.1201541930322207,3.269989815720272,0.14225236985616163,BANKBARODA,6.33,16.7,13.354716706669576,True,3.271839736274883,,False,538740,0.06454548781826833
276,BANKBARODA,Mar 2020,78895,50040,40583.0,-11728.0,-15,12191,1697,-1234,-99.0,981,2.0,0.0,356,925.0,75179,1068981,54850,1199935,9268,0,289727,900941,1199935,1.2434248051207302,51.439254705621394,1.2890255439924314,3.5441037128248123,0.08175442836486976,BANKBARODA,6.33,16.7,14.046318196152633,True,3.327700762857846,,False,779254,0.06574939475888278
277,BANKBARODA,Mar 2021,74314,43201,38070.0,-6957.0,-9,14687,1357,6373,77.0,1620,3.0,0.0,357,1036.0,81354,1067173,53104,1202667,8441,0,281859,912367,1202667,2.1799391770056786,51.22857065963344,1.9662580410243962,3.3116932260345884,0.13470062785459316,BANKBARODA,6.33,16.7,12.95270057045758,True,2.591475454483557,,False,785314,0.061791002829544674
278,BANKBARODA,Mar 2022,73385,38815,37518.0,-2948.0,-4,14395,1438,10008,23.0,7933,15.0,19.0,358,1036.0,90833,1185331,62922,1340121,11098,1,347587,981435,1340121,10.810111058118144,51.12488928255093,8.635121749447583,2.9375195740682742,0.5919614721357251,BANKBARODA,6.33,16.7,12.902404510770772,True,2.6060437651962487,,False,837744,0.05475998062861488
279,BANKBARODA,Mar 2023,94503,49942,38231.0,6329.0,7,16275,2040,20565,29.0,15005,29.0,19.0,359,1036.0,104019,1342592,78224,1525871,9865,3,397487,1118516,1525871,15.877802821074463,40.45480037670762,14.282994621864736,2.6409062430274783,0.9833727752870327,BANKBARODA,6.33,16.7,12.77989624482414,True,2.3494930875576037,,False,945105,0.06193380698630487
280,BANKBARODA,Mar 2024,118379,69899,44379.0,4102.0,3,23399,1702,25799,29.0,18869,36.0,21.0,360,1036.0,118677,1453761,81302,1654775,9054,6,407136,1238579,1654775,15.93948250956673,37.4889127294537,15.761863790899902,2.8204469854601983,1.1402758683204666,BANKBARODA,6.33,16.7,12.143718727289434,True,1.8967477242617206,,False,1046625,0.07153782236255685
282,BHARTIARTL,Mar 2013,76947,53987,22960.0,30.0,1159,4519,14815,4785,53.0,2267,4.0,17.0,374,1899.0,48423,66736,40912,157970,125674,2992,7710,21594,157970,2.9461837368578374,29.838720158030853,4.50498787806526,19.61420834116421,1.43508261062227,BHARTIARTL,13.1,14.9,1.326179404634156,False,5.337242752821421,,False,59026,0.48709881623092993
283,BHARTIARTL,Mar 2014,85864,59352,26512.0,31.0,2881,5879,15650,7864,62.0,3019,5.0,26.0,375,1999.0,57757,75896,45840,181492,140614,0,15531,25347,181492,3.516025342401938,30.87673530233858,5.05221233014258,19.544127620676438,1.6634342009565162,BHARTIARTL,13.1,14.9,1.2700984001606532,False,4.999659806089471,,False,60365,0.47310074273246205
284,BHARTIARTL,Mar 2015,96101,62499,33602.0,35.0,1243,4446,19858,10540,52.0,5048,8.0,33.0,376,1999.0,37778,83415,58747,181939,124279,17415,10752,29494,181939,5.252806942695706,34.96529692719118,12.690750936470824,27.276121826092602,2.7745563073337767,BHARTIARTL,13.1,14.9,2.097066143751414,False,7.837381916329285,,False,72663,0.5282045081043647
285,BHARTIARTL,Mar 2016,96532,62548,33984.0,35.0,4858,8546,17450,12846,46.0,6893,11.0,9.0,377,1999.0,64771,100646,57056,224472,172293,5702,11977,34500,224472,7.140637301620188,35.2049061451125,10.323498577205331,20.299135088641467,3.0707616094657686,BHARTIARTL,13.1,14.9,1.5073536019170286,False,4.545050315937281,,False,88669,0.4300402722834028
286,BHARTIARTL,Mar 2017,95468,60138,35330.0,37.0,1713,9547,19773,7723,45.0,4241,7.0,11.0,378,1999.0,65458,107288,57578,232322,178235,10838,14339,28910,232322,4.442326224494071,37.00716470440357,6.286967994426079,20.21803198947037,1.8254835960434226,BHARTIARTL,13.1,14.9,1.5904650369865247,False,3.880067036765476,,False,92949,0.41092965797470754
287,BHARTIARTL,Mar 2018,82639,52560,30079.0,36.0,1756,9326,19243,3267,33.0,2184,2.0,194.0,379,1999.0,67536,111334,68653,249521,187200,9751,16159,36411,249521,2.6428199760403683,36.398068708479045,3.1408643129359315,16.630268315742335,0.8752770307909956,BHARTIARTL,13.1,14.9,1.60112173725462,False,3.413574951747802,,False,95175,0.33119056111509654
288,BHARTIARTL,Mar 2019,80780,55016,25764.0,32.0,4474,10622,21348,-1732,-99.0,1688,1.0,244.0,380,1999.0,69424,125428,77176,274026,200832,9634,15711,47850,274026,2.0896261450854174,31.894033176528847,2.3633843439788302,13.088071688739197,0.6159999416113799,BHARTIARTL,13.1,14.9,1.7561289780602887,False,2.8467331952551307,,False,109717,0.29478954551757863
289,BHARTIARTL,Mar 2020,87539,50930,36610.0,42.0,-37775,13992,27690,-42846,-28.0,-30664,-55.0,-3.0,381,2728.0,74417,148228,133718,359091,229256,4282,25476,100077,359091,-35.02895852134477,41.821359622568224,-39.748525503921186,16.244181867393166,-8.53933961029377,BHARTIARTL,13.1,14.9,1.9214207012768163,False,-0.08326186392224127,,True,122752,0.2437794319545742
290,BHARTIARTL,Mar 2021,100616,55337,45279.0,45.0,-4215,15091,29404,-3432,99.0,-12364,-26.0,0.0,382,2746.0,56207,162785,122679,344417,223480,5726,27550,87661,344417,-12.28830404707005,45.00178897988392,-20.972639221074417,20.420045278662204,-3.58983441583894,BHARTIARTL,13.1,14.9,2.7612674503417978,False,2.7210920416142073,,False,135235,0.2921342442446221
291,BHARTIARTL,Mar 2022,116547,59013,57534.0,49.0,4656,16616,33091,12483,33.0,8305,7.0,39.0,383,2795.0,63759,169678,124975,361207,244083,5955,29349,81820,361207,7.125880546045801,49.36549203325697,12.478588815097515,24.354871482271665,2.299235618357341,BHARTIARTL,13.1,14.9,2.5494786188658836,False,3.742778045257583,,False,140329,0.32265985985875134
292,BHARTIARTL,Mar 2023,139145,67871,71274.0,51.0,1019,19300,36432,16561,26.0,12287,15.0,27.0,384,2837.0,74726,226020,140974,444557,277394,49425,32954,84784,444557,8.830356822020196,51.22282511049624,15.84131609143535,23.477599206806705,2.7638750486439307,BHARTIARTL,13.1,14.9,2.914018281912768,False,3.7457512953367877,,False,193066,0.3129969835139251
293,BHARTIARTL,Mar 2024,149982,71691,78292.0,52.0,-3428,22648,39538,12679,32.0,8558,13.0,62.0,385,2877.0,79742,215592,144408,442019,303303,16904,31602,90210,442019,5.706018055499993,52.20093077836007,10.35839213740181,26.253894054880604,1.9361158683224027,BHARTIARTL,13.1,14.9,2.6094723973904306,False,3.3055457435535147,,False,183990,0.3393112060793767
295,BEL,Mar 2013,6273,5604,669.0,11.0,622,7,136,1147,21.0,911,1.0,20.0,361,2.0,4,24,15,45,12,0,0,33,45,14.522556990275785,10.664753706360592,15183.333333333334,2230.0,2024.4444444444443,BEL,34.6,26.3,4.0,False,184.42857142857142,,False,24,139.4
296,BEL,Mar 2014,6518,5593,925.0,14.0,438,7,150,1206,21.0,952,1.0,20.0,362,2.0,5,21,18,46,7,0,0,39,46,14.605707272169377,14.191469776004908,13600.0,3303.5714285714284,2069.5652173913045,BEL,34.6,26.3,3.0,False,194.71428571428572,,False,21,141.69565217391303
297,BEL,Mar 2015,7093,5913,1179.0,17.0,507,7,166,1513,21.0,1197,2.0,20.0,363,2.0,5,26,16,49,6,0,0,43,49,16.875793035387,16.622021711546594,17100.0,3572.7272727272725,2442.8571428571427,BEL,34.6,26.3,3.7142857142857144,False,240.85714285714286,,False,26,144.75510204081633
298,BEL,Mar 2016,7354,5961,1393.0,19.0,573,10,192,1764,24.0,1337,2.0,31.0,364,9.0,3,25,15,52,6,0,0,46,52,18.18058199619255,18.94207234158281,11141.666666666668,3764.8648648648646,2571.153846153846,BEL,34.6,26.3,2.0833333333333335,False,196.6,,False,25,141.42307692307693
299,BEL,Mar 2017,8656,6864,1792.0,21.0,420,18,212,1983,24.0,1523,2.0,33.0,365,9.0,6,29,32,77,6,0,0,71,77,17.594731977818853,20.70240295748614,10153.333333333334,4072.7272727272725,1977.922077922078,BEL,34.6,26.3,1.9333333333333333,False,122.88888888888889,,False,29,112.41558441558442
300,BEL,Mar 2018,10401,8361,2039.0,20.0,196,6,272,1957,28.0,1431,2.0,34.0,366,10.0,21,48,42,121,11,0,0,110,121,13.758292471877704,19.603884241899816,4616.129032258064,2581.012658227848,1182.6446280991736,BEL,34.6,26.3,1.5483870967741935,False,372.5,,False,48,85.95867768595042
301,BEL,Mar 2019,12164,9255,2909.0,24.0,73,16,338,2628,30.0,1887,3.0,44.0,367,11.0,38,47,30,126,11,0,0,114,126,15.512989148306477,23.914830647813222,3851.020408163265,3030.208333333333,1497.6190476190477,BEL,34.6,26.3,0.9591836734693877,False,186.375,,False,47,96.53968253968254
302,BEL,Mar 2020,12968,10209,2759.0,21.0,99,8,372,2478,28.0,1825,3.0,37.0,368,11.0,44,44,23,122,14,0,0,108,122,14.073103022825418,21.275447254781,3318.181818181818,2786.868686868687,1495.9016393442623,BEL,34.6,26.3,0.8,False,357.25,,False,44,106.29508196721312
303,BEL,Mar 2021,14109,10895,3214.0,23.0,125,10,387,2942,30.0,2100,3.0,46.0,369,11.0,48,49,43,152,15,1,0,136,152,14.88411652136934,22.779785952229073,3559.322033898305,2975.925925925926,1381.578947368421,BEL,34.6,26.3,0.8305084745762712,False,333.9,,False,49,92.82236842105263
304,BEL,Mar 2022,15368,12024,3344.0,22.0,232,9,401,3166,26.0,2400,3.0,46.0,370,11.0,58,58,35,163,17,0,0,145,163,15.616866215512754,21.759500260281104,3478.260869565217,2633.070866141732,1472.3926380368098,BEL,34.6,26.3,0.8405797101449275,False,397.3333333333333,,False,58,94.28220858895706
305,BEL,Mar 2023,17734,13645,4090.0,23.0,281,19,429,3923,25.0,2986,4.0,44.0,371,11.0,64,39,29,144,17,0,0,126,144,16.837712867937295,23.063042742754032,3981.333333333333,3587.7192982456136,2073.611111111111,BEL,34.6,26.3,0.52,False,230.05263157894737,,False,39,123.15277777777777
306,BEL,Mar 2024,20268,15217,5051.0,25.0,670,12,443,5266,25.0,3985,5.0,40.0,372,11.0,73,43,33,161,18,0,1,142,161,19.661535425300965,24.921057825143084,4744.047619047619,3977.165354330709,2475.1552795031057,BEL,34.6,26.3,0.5119047619047619,False,476.75,,False,42,125.88819875776397
308,BHEL,Mar 2013,48903,39420,9483.0,19.0,1132,128,957,9531,30.0,6693,18.0,20.0,387,490.0,30059,2698,38572,71818,4667,2467,6,64679,71818,13.686276915526655,19.39144837740016,21.90906412648532,28.522874244292716,9.319390682001726,BHEL,3.28,1.05,0.08831712985695113,False,82.9296875,,False,2692,0.6809295719735999
309,BHEL,Mar 2014,39561,34982,4579.0,12.0,1617,133,985,5078,31.0,3502,10.0,20.0,388,490.0,32681,4693,37468,75331,4729,2931,6,67665,75331,8.852152372285838,11.574530471929426,10.557414609146544,12.093281216987112,4.648816556265016,BHEL,3.28,1.05,0.14147900274336017,False,46.58646616541353,,False,4687,0.5251622837875509
310,BHEL,Mar 2015,31323,29183,2141.0,7.0,1221,92,1082,2187,34.0,1450,4.0,20.0,389,490.0,33717,1889,34887,70983,4230,2614,6,64134,70983,4.629186220987772,6.835232895955048,4.238898471073172,5.931405141843971,2.042742628516687,BHEL,3.28,1.05,0.055222615254187736,False,36.54347826086956,,False,1883,0.44127467140019444
311,BHEL,Mar 2016,25505,26862,-1357.0,-5.0,1492,360,937,-1161,-39.0,-706,-2.0,-14.0,390,490.0,31825,211,33051,65577,3969,318,796,60494,65577,-2.768084689276612,-5.320525387178984,-2.1847439269689,-4.172046977802373,-1.0765969775988533,BHEL,3.28,1.05,0.006529475475785239,False,0.375,,True,-585,0.3889320950943166
312,BHEL,Mar 2017,28465,27370,1095.0,4.0,753,413,850,586,22.0,455,1.0,85.0,391,490.0,31899,156,29153,61698,3601,168,757,57171,61698,1.5984542420516425,3.846829439662744,1.4047979252215257,3.364572130895683,0.7374631268436578,BHEL,3.28,1.05,0.0048164500293309456,False,4.47457627118644,,False,-601,0.4613601737495543
313,BHEL,Mar 2018,28827,27174,1653.0,6.0,679,330,787,1215,64.0,438,1.0,151.0,392,734.0,31601,110,31495,63940,3073,203,429,60235,63940,1.5194088875013008,5.734207513789156,1.3545693520952529,5.094775774387425,0.6850172036284017,BHEL,3.28,1.05,0.0034018865006958405,False,7.066666666666666,,False,-319,0.450844541757898
314,BHEL,Mar 2019,30441,28409,2032.0,7.0,662,378,476,1840,46.0,1002,3.0,69.0,393,696.0,30208,2598,30987,64490,2970,235,152,61132,64490,3.2916132847146935,6.675207778982293,3.2422987315557856,6.065309533759178,1.553729260350442,BHEL,3.28,1.05,0.08406678747087756,False,7.126984126984127,,False,2446,0.47202667080167465
315,BHEL,Mar 2020,21463,21596,-133.0,-1.0,590,613,503,-659,99.0,-1468,-4.0,0.0,394,696.0,27964,5080,26550,60291,2817,314,162,56998,60291,-6.839677584680613,-0.6196710618273308,-5.12212142358688,-0.3941908713692946,-2.4348576072714003,BHEL,3.28,1.05,0.17725052337752967,False,0.7455138662316476,,True,4918,0.35599011461080426
316,BHEL,Mar 2021,17309,20357,-3049.0,-18.0,393,467,473,-3596,-25.0,-2700,-8.0,0.0,395,696.0,25287,4951,25025,55960,2491,420,185,52864,55960,-15.59882142238142,-17.615113524755905,-10.391409767925182,-9.856468610590289,-4.824874910650465,BHEL,3.28,1.05,0.1905476657814725,False,-5.687366167023555,,True,4766,0.30931022158684773
317,BHEL,Mar 2022,21211,20383,828.0,4.0,405,448,314,470,5.0,445,1.0,31.0,396,696.0,25810,4830,25654,56991,2398,431,205,53956,56991,2.0979680354533023,3.9036349064164817,1.678865162604693,2.642328312484044,0.7808250425505782,BHEL,3.28,1.05,0.18222289292990265,False,2.752232142857143,,False,4625,0.3721815725289958
318,BHEL,Mar 2023,23365,22321,1044.0,4.0,544,612,260,716,9.0,654,2.0,21.0,397,696.0,23682,5454,27832,57664,2476,354,235,54599,57664,2.7990584207147444,4.468221699122619,2.682746738862909,3.4995977473853577,1.1341564927857937,BHEL,3.28,1.05,0.22372631060792517,False,2.5947712418300655,,False,5219,0.4051921476137625
319,BHEL,Mar 2024,23893,23182,711.0,3.0,608,828,249,243,-16.0,282,1.0,31.0,398,696.0,23742,8856,26493,59788,2574,308,256,56650,59788,1.180262001423011,2.9757669610346125,1.1539405843358703,2.1355199134979275,0.4716665551615709,BHEL,3.28,1.05,0.36238644733611586,False,1.5929951690821256,,False,8600,0.399628688031043
321,BOSCHLTD,Dec 2012,8659,7310,1350.0,16.0,369,6,367,1346,29.0,958,305.0,20.0,400,31.0,5542,230,2098,7902,863,408,1529,5102,7902,11.063633213996997,15.59071486314817,17.19002332675399,23.263829053937616,12.123513034674765,BOSCHLTD,20.6,16.0,0.041270410909743406,False,286.5,,False,-1299,1.0957985320172108
322,BOSCHLTD,Dec 2013,8757,7468,1289.0,15.0,353,0,384,1257,30.0,885,282.0,20.0,401,31.0,6263,183,2414,8891,938,440,2202,5311,8891,10.106200753682767,14.71965284914925,14.061010486177311,19.90118882198549,9.95388595208638,BOSCHLTD,20.6,16.0,0.029075309818875118,False,,Debt Free,False,-2019,0.9849285794623777
323,BOSCHLTD,Mar 2015,12086,10104,1981.0,16.0,537,14,548,1956,32.0,1338,426.0,20.0,402,31.0,7316,111,2973,10431,968,276,2890,6298,10431,11.070660268078768,16.390865464173423,18.211514904042467,26.562080986859748,12.82714984181766,BOSCHLTD,20.6,16.0,0.015108207431604737,False,179.85714285714286,,False,-2779,1.1586616815262198
324,BOSCHLTD,Mar 2016,9701,7823,1878.0,19.0,623,13,386,2102,27.0,1531,488.0,17.0,403,31.0,9504,50,2848,12433,1149,151,4628,6505,12433,15.781878156891041,19.3588289867024,16.056633455689564,19.593114241001565,12.314003056382209,BOSCHLTD,20.6,16.0,0.005243838489774515,False,192.3846153846154,,False,-4578,0.7802622054210568
325,BOSCHLTD,Mar 2017,10435,8473,1963.0,19.0,912,27,456,2391,27.0,1741,570.0,29.0,404,30.0,8769,0,3000,11800,1514,129,3927,6231,11800,16.684235745088642,18.811691423095354,19.786339356745085,22.309353335606318,14.754237288135593,BOSCHLTD,20.6,16.0,0.0,False,106.48148148148148,,False,-3927,0.8843220338983051
326,BOSCHLTD,Mar 2018,11690,9597,2093.0,18.0,418,3,467,2041,33.0,1371,449.0,22.0,405,30.0,9951,0,3946,13927,1318,313,5240,7056,13927,11.72797262617622,17.904191616766468,13.736098587315901,20.96984270113215,9.844187549364545,BOSCHLTD,20.6,16.0,0.0,False,837.0,,False,-5240,0.8393767501974582
327,BOSCHLTD,Mar 2019,12085,9931,2154.0,18.0,600,13,402,2339,32.0,1598,542.0,19.0,406,30.0,9097,0,3583,12710,1176,644,4054,6836,12710,13.223003723624327,17.823748448489862,17.508491289580366,23.60030678207516,12.572777340676634,BOSCHLTD,20.6,16.0,0.0,False,211.84615384615384,,False,-4054,0.9508261211644374
328,BOSCHLTD,Mar 2020,9842,8358,1483.0,15.0,-105,10,383,985,34.0,650,220.0,48.0,407,30.0,9240,74,3977,13320,1342,487,4042,7450,13320,6.604348709611868,15.068075594391384,7.011866235167206,15.871147260273974,4.87987987987988,BOSCHLTD,20.6,16.0,0.007982740021574973,False,137.8,,False,-3968,0.7388888888888889
329,BOSCHLTD,Mar 2021,9718,8555,1163.0,12.0,-241,14,341,567,15.0,482,164.0,70.0,408,30.0,9793,54,4898,14774,1241,488,5157,7888,14774,4.959868285655484,11.967483021197777,4.9068512674335745,11.774830414093348,3.262488154866658,BOSCHLTD,20.6,16.0,0.005497302249821846,False,65.85714285714286,,False,-5103,0.6577771761202111
330,BOSCHLTD,Mar 2022,11782,10319,1462.0,12.0,391,29,324,1500,19.0,1217,413.0,51.0,409,30.0,10658,73,4650,15410,1211,606,5528,8066,15410,10.329315905618742,12.408759124087592,11.386601796407184,13.58609794628752,7.897469175859831,BOSCHLTD,20.6,16.0,0.0068300898203592815,False,63.89655172413793,,False,-5455,0.764568462037638
331,BOSCHLTD,Mar 2023,14929,13120,1810.0,13.0,471,12,386,1882,24.0,1424,483.0,99.0,410,30.0,10983,53,5194,16259,1731,366,5023,9140,16259,9.538482148837831,12.124053854913257,12.930173431399256,16.35640701247063,8.758226213174241,BOSCHLTD,20.6,16.0,0.004812494324888767,False,190.08333333333334,,False,-4970,0.9181991512393136
